#id_node              x              y              z
5895         -15.097009      34.818549      25.912743
5896         -14.399940      29.329086      28.559911
5897         -12.153473      37.214327      22.562848
5898         -14.918472      41.584740      50.000000
5899         -14.839225      25.709051      33.492455
5900         -17.708283      23.797136      44.465015
5901         -16.580472      23.176841      37.945920
5902         -16.631998      34.127601      43.357768
5903         -17.505190      27.786770      40.623760
5904         -17.505152      29.371840      45.620540
5905         -15.000000      36.602540      50.000000
5906         -17.531580      32.252792      50.000000
5907         -12.506262      32.241056      50.000000
5908         -15.005993      27.938386      50.000000
5909         -10.000326      36.291069      50.000000
5910          -7.500000      32.248896      50.000000
5911          12.500000     -11.028857      50.000000
5912          10.000000      -6.698730      50.000000
5913           5.000000      -6.698730      50.000000
5914           7.253814     -13.874271      31.943860
5915           8.186050     -12.497187      40.244762
5916           3.284998     -11.020744      33.398673
5917           5.077581      -9.851253      44.640143
5918           3.022405     -10.077206      38.403808
5919          13.069654     -11.493104      43.875987
5920          -5.000000       1.961524      50.000000
5921          -0.000000       1.961524      50.000000
5922          36.621567     -19.856583      27.817054
5923          23.569840     -16.178230      16.617126
5924          17.960920      -9.148593      13.234944
5925          19.884408     -11.875030      19.016040
5926          30.205565     -16.222599      16.399248
5927          32.142791     -12.385116       8.442047
5928          26.849106     -12.147813      14.507401
5929          35.276556     -15.891974      19.128627
5930          34.232474     -13.514755      14.685005
5931          19.073762     -20.664378      35.610514
5932          23.497029     -22.576678      38.036372
5933          19.149462     -17.109229      24.217445
5934          29.461376     -18.861217      24.469905
5935          24.838565     -15.939667      22.387479
5936          25.319060     -17.680766      35.854209
5937          22.211441     -17.375109      43.851964
5938          25.000000     -15.358984      50.000000
5939           4.609440      -5.745410      33.352869
5940           9.409155      -5.817589      21.097398
5941          15.316868      -9.512347      19.739280
5942           7.355439      -8.757152      25.882860
5943          15.735245     -12.066898      24.241169
5944          12.148496     -10.309592      27.768002
5945           8.719862      -8.649668      31.187949
5946          19.491660     -14.534567      32.414290
5947          19.537101      -6.887390      18.918711
5948          44.004753      14.834699     -14.261661
5949          38.225893      15.056232     -12.218677
5950          50.000000      14.999987      -6.698739
5951          50.000000      19.999935      -6.698774
5952          18.311060     -10.541395      28.840217
5953          22.366340      -8.347951      22.774722
5954          38.902785     -22.046732      45.040475
5955          37.410254     -19.740926      50.000000
5956          34.324069     -20.661652      42.428371
5957          28.534904     -18.223207      39.730957
5958          35.000000     -15.358984      50.000000
5959          24.721578     -17.363242      29.062090
5960          29.719068     -16.207097      28.856595
5961          31.933143     -17.634062      36.020169
5962          28.074872     -16.707513      44.543037
5963          27.500000     -11.028857      50.000000
5964          30.000000     -15.358984      50.000000
5965          50.000000      -5.000000       1.961524
5966          50.000000      -2.500000      -2.368603
5967          29.674653       3.761493      -1.975551
5968          42.559235      -0.254310      -1.630362
5969          50.000000       2.500000      -2.368603
5970          50.000000      -0.000000       1.961524
5971          50.000000       7.499998      -2.368604
5972          42.245901     -18.293035      21.908126
5973          50.000000     -15.000000      19.282032
5974          21.955223      -6.511178      11.388849
5975          50.000000     -12.500000      14.951905
5976          50.000000     -10.000000      10.621778
5977          43.377628     -12.299752      10.143009
5978          36.636989     -10.399935       6.761600
5979          45.017181     -10.000000       5.218195
5980          50.000000      -7.500000       6.291651
5981          22.705153      -0.789225       3.991553
5982          26.532630      -8.522816      10.240315
5983          36.698596      -9.932810      11.932738
5984          29.502881      -4.616897       2.692169
5985          25.907828      -4.217276       6.776006
5986          29.951950      -7.992333       6.491276
5987          50.000000      -2.500000       6.291651
5988          43.317015      -4.707769       3.553797
5989          34.212799      -5.671265       8.068063
5990          38.184735      -6.006841       4.466415
5991          50.000000      -5.000000      10.621778
5992          36.813655      -0.882256       3.618172
5993          37.570748       1.530419      -2.079709
5994          32.957323       1.340286       1.063060
5995          27.055381      19.112050     -10.520730
5996          32.702175      13.934550      -9.543954
5997          38.828673       5.427744      -5.470971
5998          42.334336      11.034370      -9.796055
5999          44.853392       6.986210      -3.366516
6000          50.000000      12.499983      -2.368616
6001          50.000000      17.499972      -2.368623
6002          44.741874      13.649662      -5.529676
6003          37.809585      12.592095      -7.570059
6004          33.473724       7.432213      -3.832272
6005          29.940071      13.816373      -2.846464
6006          29.953958       9.427008       0.038978
6007           8.322246      14.442575       5.208876
6008           0.779578      31.415260       6.400905
6009          -5.571529      25.762892      11.801649
6010           0.333054      22.739399       8.858220
6011           1.194830      28.897605       9.986847
6012          -7.918436      28.622083      17.743128
6013          -3.628602      30.229459      13.888580
6014          -7.358434      18.361330      23.817507
6015          17.846544     -13.659328      40.630627
6016          20.000000     -12.472233      45.437348
6017          17.500000     -11.028857      50.000000
6018          22.500000     -11.028857      50.000000
6019          13.896430      -9.605265      32.706879
6020          13.824224     -10.635200      38.213277
6021         -14.159025      20.396069      41.905879
6022         -12.500000      23.612159      50.000000
6023         -10.000000      19.282032      50.000000
6024         -10.079953      10.062717      37.385204
6025         -12.400159      17.718979      34.937484
6026          -5.805858      13.242378      26.627302
6027          -8.009517      17.132774      29.887425
6028          -9.546304      10.755979      43.323479
6029          -9.818871      16.062837      45.420176
6030          -5.000000      19.282032      50.000000
6031          -7.500000      14.951905      50.000000
6032          -5.000000      10.621778      50.000000
6033          -8.255598      12.031079      32.016240
6034          -2.301482      -2.146064      32.491957
6035          -2.653829       0.429336      42.860854
6036          -0.445104      -1.975445      38.022932
6037           2.695354      -5.142566      41.787742
6038           2.500000      -2.368603      50.000000
6039          -4.958030       7.076836      44.570087
6040          -4.108656       2.627899      38.302404
6041          -2.500000       6.291651      50.000000
6042           4.055010      -3.028006      45.721175
6043           7.500000      -2.368603      50.000000
6044          -5.191752       5.927736      33.930735
6045          -4.412237       9.251038      38.716304
6046          -6.831480      22.188645      19.023856
6047          -3.423458      25.753183      16.777034
6048          -3.381894      13.377177      21.088395
6049          -2.331211      18.894362      20.162334
6050           2.540167      17.819420      15.837112
6051          -0.437995      21.758138      13.809539
6052          -0.592396       2.955706      28.670420
6053           2.618001      -0.701310      31.400562
6054           5.605394      -3.032693      27.778420
6055           1.778384      12.134023      19.886390
6056           3.221544       4.573444      25.449035
6057           5.503569       0.781614      22.628587
6058          11.628502      -1.510570      24.602181
6059          14.823596       8.869004       4.769366
6060          25.361663       9.927616       2.338337
6061           6.916555       6.291442      11.641682
6062           4.601763       3.661311      16.500122
6063          12.508761       5.235760       9.772707
6064          10.486149       3.408284      14.527184
6065          15.216491      -4.371399      19.012402
6066           9.699974      -1.091551      17.445084
6067          14.824299       0.318227      13.520842
6068          27.871601       3.090015       4.100342
6069          21.671800       0.355521      10.266445
6070          21.388056       6.828994       6.330152
6071          17.996608       4.499999      10.045830
6072          19.943865      -3.440082      14.972323
6073          33.766832     -14.900584      24.606916
6074          39.557983     -13.888130      15.822910
6075          44.916706     -12.800946      17.664905
6076          39.622443     -13.799388      20.992949
6077          50.000000     -10.000000      19.282032
6078          37.483925     -21.089724      35.008721
6079          36.635776     -17.233724      38.820073
6080          34.938876     -16.003479      31.417845
6081          39.319165     -21.460922      39.743299
6082          42.992170     -23.287423      30.976331
6083          43.611322     -19.695161      36.241480
6084          50.000000     -17.494940      32.267306
6085          50.000000     -19.985301      36.573296
6086          41.258439     -15.462173      29.301981
6087          45.292520     -17.031500      26.136795
6088          50.000000     -12.500000      23.612159
6089          50.000000     -14.998925      27.940481
6090          50.000000     -12.498608      32.266688
6091          50.000000     -10.000000      27.942286
6092          43.035439     -19.450024      42.614686
6093          50.000000     -17.500000      45.669873
6094          40.697780     -15.240017      50.000000
6095          45.669873     -17.500000      50.000000
6096          50.000000     -17.499063      40.621008
6097          50.000000     -12.500000      46.454483
6098          45.595094     -12.554490      50.000000
6099          50.000000     -10.000000      50.000000
6100          45.127060      32.287055     -15.270579
6101          50.000000      34.999979     -15.358998
6102          41.995075      41.946430     -17.606236
6103          37.841528      44.287954     -13.523229
6104          44.910899      37.664096     -15.112922
6105          37.706010      38.302434     -17.614529
6106          50.000000      32.499910     -11.028917
6107          50.000000      37.381830     -10.960654
6108          21.628669      39.700663      -9.854066
6109          24.429204      34.745635     -11.040868
6110          34.152630      30.719183     -12.350574
6111          25.899965      28.870956     -12.187964
6112          22.642299      25.510471      -9.931617
6113          30.824650      26.351741     -10.888773
6114          22.618855      31.006826      -6.972977
6115          45.055673      24.097139     -13.266805
6116          39.524106      25.192809     -13.210778
6117          50.000000      24.999682      -6.698944
6118          50.000000      27.499878     -11.028939
6119          44.454114      20.835664      -8.949435
6120          37.958817      20.532045      -9.352885
6121          32.386824      21.004970      -9.766939
6122          44.477288      44.478019     -13.182220
6123          50.000000      41.781410     -10.510405
6124          41.762418      50.000000     -10.501234
6125          50.000000      45.232354      -7.098129
6126          42.992156      28.881558     -11.688830
6127          37.220316      26.028733      -8.526297
6128          39.171568      34.645455     -13.595389
6129          50.000000      50.000000      -5.000000
6130          -8.112019      32.698855      21.137757
6131         -21.363165      43.817418      36.155012
6132         -17.065147      45.219325      41.938653
6133         -14.919241      50.000000      41.469625
6134         -13.810361      32.257382      38.956372
6135         -14.925717      50.000000      36.739460
6136         -12.500000      50.000000      32.272413
6137         -10.000000      50.000000      27.942286
6138         -12.744797      45.218757      29.526996
6139         -16.387485      42.158052      32.667751
6140         -16.127269      37.927803      35.747739
6141          -7.500000      50.000000      32.272413
6142          -7.500000      50.000000      23.612159
6143          -5.000000      50.000000      27.942286
6144          37.241933      32.767565      -8.088892
6145          34.085007      36.736978     -10.574687
6146          30.155343      41.614740     -10.204035
6147          29.282428      35.108616      -9.530526
6148          45.232354      50.000000      -7.098129
6149          39.897971      50.000000      -6.688432
6150          17.500000      50.000000      -2.368603
6151          12.500000      50.000000      -2.368603
6152           8.817743      43.618303      -2.524420
6153           6.122774      36.404709      -0.125896
6154          11.082397      35.605553      -4.360723
6155          17.932944      36.198714      -6.032366
6156          14.208157      41.319869      -5.378787
6157          17.848917      45.258934      -4.733812
6158          35.682755      43.578870      -7.409386
6159          34.990335      50.000000      -6.695389
6160          24.999660      50.000000      -6.698678
6161          28.190082      44.428016      -5.236526
6162          32.498730      50.000000      -2.369336
6163          22.500000      50.000000      -2.368603
6164          27.499813      50.000000      -2.368711
6165          -7.203550      38.018172      11.599216
6166          -2.398520      34.888987       9.497153
6167          -7.740118      41.703318      16.439730
6168          -6.821669      45.010336      20.752078
6169          -4.999998      50.000000      19.282031
6170          -1.867132      42.527279       7.946278
6171          -4.052823      44.687294      12.961675
6172          -2.499997      50.000000      14.951903
6173           4.423929      45.401308      -0.393452
6174          10.000000      50.000000       1.961524
6175           5.000000      50.000000       1.961524
6176           2.500000      50.000000       6.291651
6177           0.000000      50.000000      10.621778
6178          15.000000      50.000000       1.961524
6179           7.500000      50.000000       6.291651
6180           0.000000      50.000000      19.282032
6181          22.538623      43.018811      -3.646533
6182          12.271339      18.825052       4.636680
6183          20.867970      18.996851       1.193360
6184          26.926454      24.653918      -7.119381
6185          21.333044      26.499271      -2.173641
6186          32.648407      26.289535      -5.974076
6187          27.195304      18.295028      -2.826535
6188          25.399820      16.213792       1.761561
6189          25.096106      22.857887      -0.819875
6190           7.474201      22.128850       5.732683
6191           5.199954      26.819289       5.956884
6192           4.777013      23.891172      11.093751
6193          12.695860      23.433736       6.572103
6194          17.685120      16.613450       5.196157
6195          22.134494      13.177549       4.715340
6196          13.437690      13.667090       7.067315
6197           6.534296      17.730201      12.296918
6198          11.394691      11.460921      11.669696
6199           6.114926      10.687783      16.485040
6200           4.029619       7.265240      20.805959
6201          12.500000      50.000000       6.291651
6202           4.365322      43.168648       4.300962
6203          20.000000      50.000000       1.961524
6204           5.848705      31.973103       5.466975
6205          10.816141      27.467436       4.256511
6206          16.369923      24.970207       2.073049
6207          16.179960      31.381619      -2.257439
6208          12.694344      34.018093       2.374307
6209          14.627444      38.139360      -0.829588
6210         -15.790398      40.360054      40.375882
6211         -12.473813      45.670674      50.000000
6212         -12.389391      44.021633      44.032119
6213         -12.463925      50.000000      45.643219
6214         -10.000000      50.000000      41.339746
6215         -10.000000      50.000000      50.000000
6216         -10.000000      41.339746      50.000000
6217          -1.948238      10.611615      28.626205
6218         -10.529881      16.188852      40.217800
6219          -7.659021      14.496126      36.402015
6220           1.965115       9.668103      25.528914
6221           2.301753       7.227052      30.370143
6222           0.439561      14.642795      24.532562
6223           7.972505      36.991613       6.291885
6224           6.840472      29.197301      10.301588
6225           3.347846      37.195415       9.283110
6226          -6.034880      35.434388      17.145042
6227          -6.612435      22.229209      31.528829
6228          -5.751027      24.002075      25.689230
6229          -3.859425      27.054283      21.850892
6230         -14.186391      33.573324      33.575058
6231         -10.546700      28.574693      36.383832
6232          -9.282041      26.797873      29.269600
6233          -4.475045      31.412721      24.723520
6234         -13.096857      39.844611      28.321953
6235          -9.688673      43.575955      25.235280
6236          -9.468887      34.886169      29.241315
6237          -7.197132      37.268604      23.591283
6238         -11.021602      36.924966      43.829166
6239          -5.000000      36.602540      50.000000
6240          -6.280480      30.328572      32.679644
6241          -7.941036      23.369264      37.438236
6242         -11.473845      26.454343      43.511249
6243         -12.147134      31.597880      44.723905
6244          -7.500000      23.612159      50.000000
6245         -10.000000      27.942286      50.000000
6246          -4.998224      31.883133      45.465022
6247          -5.000000      27.942286      50.000000
6248          -2.500000      32.272413      50.000000
6249          -5.000000      50.000000      50.000000
6250          20.000000      -6.698730      50.000000
6251          15.000000      -6.698730      50.000000
6252          12.500000      -2.368603      50.000000
6253           9.204133      -4.992484      43.528989
6254           9.911531      -6.786826      37.189143
6255           6.769628      -3.198202      39.230807
6256          15.686593      -6.188722      42.127063
6257           5.979704       0.135739      35.334780
6258           0.099787       4.143462      45.206757
6259           5.000000       1.961524      50.000000
6260           2.500000       6.291651      50.000000
6261          10.000000       1.961524      50.000000
6262          38.318195     -12.165680      25.725834
6263          28.300777     -11.376766      19.869017
6264          24.339582      -7.127019      17.545612
6265          31.526852      -8.708356      15.205026
6266          36.175990      -9.989666      20.401915
6267          22.744716     -13.955769      38.616873
6268          18.987644      -8.558984      37.770090
6269          23.725356     -10.271013      27.988441
6270          29.278682     -11.574103      26.494113
6271          24.786189     -11.277381      34.518850
6272          28.573510     -13.817783      36.952584
6273          24.629471     -11.314836      42.813102
6274          25.000000      -6.698730      50.000000
6275          11.208841      -2.775011      31.868752
6276          15.253716      -6.273706      27.242501
6277          20.019150      -6.305398      32.352006
6278          16.343422      -0.881879      27.071736
6279          20.169931      -3.250785      24.161315
6280          22.224058      -2.196775      19.489840
6281          40.740259      17.499969      -5.543382
6282          45.387000      20.171777      -3.730495
6283          50.000000      29.999583      -6.699011
6284          50.000000      22.498957      -2.369312
6285          50.000000      20.000000       1.961524
6286          50.000000      27.498510      -2.369609
6287          30.803867      -6.822263      23.353363
6288          25.138544      -5.083992      27.911199
6289          25.996128      -3.326961      22.902642
6290          30.000000      -6.698730      50.000000
6291          27.500000      -2.368603      50.000000
6292          37.949552     -14.990976      43.725559
6293          31.626151     -13.411091      41.104270
6294          32.500000     -11.028857      50.000000
6295          37.381848     -10.960642      50.000000
6296          41.781416     -10.510401      50.000000
6297          30.794935     -12.403270      32.131839
6298          35.116868     -12.816190      35.940350
6299          36.946003     -10.879731      30.816021
6300          29.804618      -8.730941      44.368773
6301          44.976015       0.596198       2.814842
6302          50.000000       2.499999       6.291650
6303          35.796811       5.557355       0.905103
6304          43.557408       5.338812       1.466070
6305          50.000000       5.000000       1.961524
6306          50.000000       9.999985       1.961512
6307          43.482971     -12.246072      24.062944
6308          50.000000      -7.500000      14.951905
6309          50.000000      -5.000000      19.282032
6310          50.000000      -7.500000      23.612159
6311          25.414654      -2.637007      14.390161
6312          44.415945      -8.169354      13.950213
6313          39.471952      -6.937382      15.245526
6314          40.934467      -5.711516      10.146080
6315          45.229598      -2.582173      10.764090
6316          50.000000      -0.000000      10.621778
6317          29.026154      -1.485975      10.322536
6318          33.235358      -3.753042      13.236606
6319          31.711796      -0.530643       5.625911
6320          42.866511       0.918937       7.480659
6321          37.836591      -2.233842       8.323466
6322          50.000000      -2.500000      14.951905
6323          50.000000       7.499974       6.291631
6324          38.451058       3.445148       6.128117
6325          33.419040       4.825636       6.821218
6326          30.995745       3.231448      11.102292
6327          50.000000       4.999993      10.621773
6328          50.000000       2.499997      14.951903
6329          50.000000      -0.000000      19.282032
6330          32.647731      17.838514      -4.867221
6331          35.516481      13.168495      -2.851544
6332          42.324983      11.087192      -1.236616
6333          44.847441      16.138373      -0.268000
6334          50.000000      14.999916       1.961459
6335          39.601512      15.730336      -0.701309
6336          35.276400      11.307733       2.995425
6337          30.519206      15.189874       2.923207
6338          32.474147       9.852778       7.024937
6339          27.502894      11.067542       6.892734
6340          50.000000      17.499496       6.291259
6341          10.342635      20.427602       9.826568
6342           0.652264      33.340034      14.169586
6343           1.722612      27.036614      15.663691
6344          -1.728293      30.806804      18.801416
6345          -2.343377      18.136372      27.381732
6346          -1.948521      23.001706      29.007437
6347          20.976784      -7.077744      44.305692
6348          16.354518      -3.307995      36.540344
6349          19.910797      -4.169154      40.155111
6350          -7.485921      20.428976      43.665099
6351          -4.913178      14.779381      40.650249
6352          -2.500000      14.951905      50.000000
6353          -2.886607      21.198628      45.587743
6354          -2.500000      23.612159      50.000000
6355          -4.067489      17.256523      34.132986
6356          -0.000000      19.282032      50.000000
6357          -3.062475      12.389899      45.204561
6358           2.500000      14.951905      50.000000
6359          -0.000000      10.621778      50.000000
6360           5.000000      10.621778      50.000000
6361          -0.188150      11.006650      33.374235
6362           0.218934      13.406817      38.544398
6363           0.850599       3.585492      36.812947
6364           4.361896       1.699433      42.903558
6365           0.230091       9.116818      42.319697
6366           8.922341       0.080607      45.132874
6367           1.767617       8.591147      37.454624
6368           0.252513      23.902466      20.964901
6369           1.480391      20.369402      24.611024
6370           3.530938      17.155585      21.040159
6371           7.062916      19.096011      17.876963
6372           6.797937      24.137873      17.007858
6373           5.935628       2.955176      29.638963
6374          10.816550       1.401922      28.817501
6375           8.125136       7.003400      24.680758
6376           6.071472      13.524973      24.632566
6377           7.643881       8.922612      29.574412
6378           5.850074       7.888466      34.429886
6379          11.944296       4.746173      19.573428
6380          14.833071       1.893762      22.622476
6381          18.326651      12.697120       9.540526
6382          23.061581      10.555827       9.541808
6383          12.070254       9.680834      16.933704
6384          16.808809       7.367722      14.639054
6385          18.369206       1.460186      19.005057
6386          21.365802       4.459681      14.287676
6387          25.773890       5.646799      11.371195
6388          24.826510       1.887800      17.567201
6389          32.764136      -7.497348      28.734917
6390          42.629968      -7.783036      19.362619
6391          41.436426     -13.846154      37.889656
6392          45.068383     -14.996627      33.453828
6393          50.000000     -14.996707      36.573298
6394          50.000000     -12.500000      40.932667
6395          50.000000      -9.999219      36.573195
6396          44.582260     -10.844777      29.468859
6397          50.000000      -5.000000      27.942286
6398          40.084652      -7.108907      26.594888
6399          50.000000      -7.499638      32.266568
6400          50.000000      -2.500000      32.272413
6401          43.907782     -11.122872      43.588632
6402          50.000000      -7.556335      40.154017
6403          50.000000      -7.500000      45.669873
6404          40.000000      -6.698730      50.000000
6405          45.232354      -7.098129      50.000000
6406          50.000000      -5.000000      50.000000
6407          44.026510      35.791898      -9.749177
6408          41.577291      41.575462      -9.269749
6409          50.000000      40.000000      -6.698730
6410          50.000000      34.980038      -6.687542
6411          50.000000      32.498988      -2.369282
6412          26.615849      36.818039      -5.538798
6413          30.938385      31.187535      -6.728813
6414          26.760047      29.125208      -4.758560
6415          24.675134      32.702478      -1.514261
6416          43.222134      25.272140      -5.035271
6417          38.995017      22.210147      -3.308775
6418          33.670746      22.888013      -2.118084
6419          45.362104      42.970850      -5.800336
6420          37.498674      50.000000      -2.369369
6421          50.000000      46.665516      -2.500000
6422          50.000000      42.425446      -2.424979
6423          42.483859      50.000000      -2.384153
6424          46.665516      50.000000      -2.500000
6425          41.961142      32.141726      -5.049322
6426          36.236583      29.765909      -3.411186
6427          39.666962      37.194655      -7.561886
6428          50.000000      50.000000      -0.000000
6429          -2.983721      38.789407      20.329376
6430          -5.198320      28.217097      38.316961
6431          -8.576076      31.994340      40.790689
6432         -11.788514      43.505066      36.712601
6433         -10.577965      37.412176      37.571127
6434          -9.719034      50.000000      36.560328
6435          -4.608829      50.000000      36.740179
6436          -5.652369      45.151423      30.436574
6437          -8.591774      40.800502      32.044412
6438          -2.463930      50.000000      32.274734
6439          -3.641559      44.289851      25.399700
6440          -2.500000      50.000000      23.612159
6441           0.000000      50.000000      27.942286
6442          35.603967      37.735393      -4.569011
6443          30.799619      39.891127      -4.651161
6444          40.647969      44.138763      -3.627400
6445          16.885949      43.776072       0.272931
6446          12.549404      45.231331       3.433423
6447          10.689031      40.057894       2.604766
6448          20.068602      37.599766       0.214107
6449          34.936426      43.629589      -0.892124
6450          25.810406      45.520935      -0.679078
6451          28.434474      41.209524      -0.134124
6452          34.993312      50.000000       1.957663
6453          29.999067      50.000000       1.960985
6454          24.999813      50.000000       1.961416
6455           0.048139      39.087710      14.540287
6456          -1.962653      43.885179      18.406817
6457           2.500000      50.000000      14.951905
6458           2.217036      44.426946      12.228523
6459           8.052931      45.086193       7.098646
6460           5.000000      50.000000      10.621778
6461          17.500000      50.000000       6.291651
6462          10.000000      50.000000      10.621778
6463           2.540488      45.467710      20.794384
6464           2.500000      50.000000      23.612159
6465           7.500000      50.000000      14.951905
6466           5.000000      50.000000      19.282032
6467          15.000000      50.000000      10.621778
6468          22.984444      43.627661       3.089268
6469          24.714269      38.585957       2.670111
6470          15.533304      19.502326       9.538692
6471          24.765053      17.976940       7.554161
6472          20.457724      21.534713       7.833330
6473          23.363050      24.454162       4.048536
6474          27.589037      27.588937      -0.010271
6475          22.528657      29.370450       2.158318
6476          33.254646      28.384685       2.041495
6477          29.286220      21.526886       3.336630
6478          11.023689      25.484706      11.184477
6479          16.573084      26.129190       8.265533
6480          20.187193      17.437205      11.342528
6481          16.235479      15.086812      14.201823
6482          13.940055       8.218311      23.375430
6483          11.706994      17.219748      16.800808
6484          10.805757      12.423364      21.646926
6485          12.611792      44.578085       9.113860
6486           7.504371      41.584918      10.640203
6487          12.658330      38.434327       8.809436
6488          22.500000      50.000000       6.291651
6489          12.376880      32.138834       8.450588
6490          18.163348      31.337794       4.506224
6491          16.928376      36.728864       4.686441
6492          24.851554      33.562807       4.496548
6493          -7.286909      41.474276      41.620124
6494          -7.523070      45.670770      50.000000
6495          -5.765343      50.000000      41.310587
6496          -7.527357      50.000000      45.688616
6497          -5.081366      41.584745      50.000000
6498          -2.719973      45.535500      50.000000
6499          -2.700218      50.000000      45.808986
6500           9.260333      18.146708      22.445044
6501           1.464286      16.149902      31.274039
6502          -3.883310      19.939889      38.961072
6503           6.785086      14.084891      30.264466
6504           6.727743      17.916240      27.001829
6505           6.380317      34.019445      13.653863
6506           9.303578      29.216882      15.400105
6507           4.749200      38.143998      15.968686
6508           0.712295      31.786624      23.462184
6509           2.329279      35.813786      19.676108
6510          -1.061668      23.603367      34.039514
6511          -0.000000      27.527588      27.527588
6512          -6.497402      35.840740      33.969228
6513          -1.541340      30.889077      30.986592
6514          -1.241311      35.465881      28.841158
6515          -4.889835      39.587154      28.082677
6516          -4.420532      36.166466      42.238508
6517          -1.319836      40.251299      50.000000
6518           0.196694      36.485059      50.000000
6519          -0.444315      29.972360      35.844185
6520          -0.890271      31.237487      42.355914
6521          -5.236155      26.965847      43.815058
6522          -0.000000      27.942286      50.000000
6523           2.500000      23.612159      50.000000
6524           2.500000      32.272413      50.000000
6525           0.000000      50.000000      50.000000
6526          22.500000      -2.368603      50.000000
6527          17.500000      -2.368603      50.000000
6528          15.501763      -1.270797      44.855467
6529          15.000000       1.961524      50.000000
6530          20.000000       1.961524      50.000000
6531           8.907175       4.306938      36.979694
6532          11.198782      -0.516212      38.902648
6533          13.049555       2.690942      33.995740
6534           4.569183       7.983759      45.315690
6535           7.500000       6.291651      50.000000
6536          12.772041       3.561963      43.929512
6537          12.500000       6.291651      50.000000
6538          17.500000       6.291651      50.000000
6539          35.968042      -3.730187      23.760589
6540          29.515349      -3.267125      18.091599
6541          36.513027      -3.394514      17.761774
6542          24.199833      -5.674906      37.886184
6543          28.486081      -5.573547      32.090025
6544          30.045305      -8.251170      37.680046
6545          25.000000      -2.936009      43.878295
6546          25.000000       1.961524      50.000000
6547          23.861273      -1.790828      31.964827
6548          14.804515       4.251733      27.118822
6549          18.356055       0.439586      31.859999
6550          21.459777       0.000284      27.854326
6551          23.193554       2.230373      23.624408
6552          28.276325       2.945685      21.695807
6553          42.647587      21.337087       0.706398
6554          45.174588      27.334668      -0.842859
6555          37.780544      22.204664       1.558691
6556          45.569613      19.257698       4.248903
6557          50.000000      24.995641       1.958557
6558          50.000000      22.496976       6.289298
6559          50.000000      29.995419       1.958454
6560          31.571018      -2.568366      26.011982
6561          27.496992      -0.004826      27.619152
6562          32.500000      -2.368603      50.000000
6563          34.980308      -6.687361      50.000000
6564          29.504935      -0.639401      45.628883
6565          37.500000      -2.368603      50.000000
6566          35.000000       1.961524      50.000000
6567          30.000000       1.961524      50.000000
6568          35.969037      -8.440750      43.331238
6569          36.152806      -7.135325      36.035067
6570          42.394992      -7.117898      33.607915
6571          38.208462      -5.871865      31.266635
6572          31.277962      -3.523806      41.800940
6573          33.536010      -1.614675      35.888384
6574          45.208667       5.611170       7.297527
6575          39.943098       8.483334       5.815322
6576          45.153701      10.191561       4.737590
6577          50.000000      12.499902       6.291575
6578          44.774542      -5.279663      24.510459
6579          45.419231      -2.500000      19.427085
6580          50.000000      -2.500000      23.612159
6581          31.637131       2.632583      16.068008
6582          42.873317      -0.767717      15.211400
6583          44.125183       4.487561      12.307502
6584          36.583228       1.550518      11.343512
6585          45.846443       2.366167      17.761387
6586          50.000000       9.999967      10.621753
6587          50.000000      14.999900      10.621700
6588          37.486794       6.941023      11.193642
6589          32.018046       8.202202      12.096220
6590          50.000000      -0.000000      27.942286
6591          50.000000       7.499991      14.951898
6592          50.000000       2.500000      23.612159
6593          50.000000       4.999998      19.282031
6594          36.511904      17.616522       3.141950
6595          42.979579      15.225971       5.813619
6596          40.283487      20.773477       5.677856
6597          33.934382       6.900474      17.514994
6598          27.074024      14.427511      11.750151
6599          35.838719      13.171394       8.992912
6600          32.196628      19.129613       9.387518
6601          31.976083      13.263900      12.267572
6602          44.452207      19.673543       9.146853
6603          50.000000      20.000000      10.621778
6604          14.210883      22.199156      14.892777
6605           5.131660      29.939672      21.075293
6606           3.917750      21.536760      29.081035
6607           4.947622      26.387139      27.730978
6608          19.454535       0.737658      41.390492
6609          22.001629       1.731485      36.232620
6610          17.048865       2.891803      37.313980
6611          25.259780      -0.158347      39.636651
6612          -0.545198      23.392762      41.695931
6613          -0.045167      17.396097      43.881988
6614           2.533962      21.556144      45.328579
6615          10.000000      10.621778      50.000000
6616           3.286265      17.786312      36.527320
6617           5.000000      19.282032      50.000000
6618           7.500000      14.951905      50.000000
6619           5.381252      14.072790      43.175970
6620           7.756912      13.474294      36.370808
6621           7.809893       7.648396      41.017685
6622          17.969236       6.415373      32.981934
6623           6.999645      24.069078      23.701493
6624          12.899218      22.628466      20.878402
6625           9.409059      27.138560      20.310224
6626          12.308103       8.506717      32.147510
6627          11.444596      11.907570      27.451344
6628          11.143720       9.452478      37.265722
6629          17.900263       8.525584      28.055557
6630          19.257662       7.060848      22.438755
6631          23.268989      10.993220      14.715817
6632          16.668640      12.127655      18.983776
6633          24.221059       7.464929      19.318152
6634          28.829443      10.396851      16.515395
6635          25.676967      14.719839      17.324808
6636          15.000000      10.621778      50.000000
6637          12.500000      14.951905      50.000000
6638          34.772068      -2.225913      29.934791
6639          37.918891       1.557322      19.653177
6640          42.162708      -0.000000      22.757901
6641          44.588068      -8.676625      37.935397
6642          50.000000      -2.782648      41.021192
6643          50.000000      -4.999809      36.573158
