#id_node              x              y              z
933          -33.002860     -50.000000      15.199805
934          -40.811488     -40.820586      13.388961
935          -40.355669     -42.084512      42.080060
936          -50.000000     -39.399865      36.162133
937          -50.000000     -37.350423      32.186055
938          -50.000000     -32.500000      32.272413
939          -50.000000     -29.856240      10.527723
940          -50.000000     -27.529915      14.959921
941          -44.482699     -36.332908      14.057171
942          -50.000000     -32.743908      14.982714
943          -50.000000     -33.914043      19.843667
944          -50.000000     -29.850519      19.397837
945            5.000000     -15.358984     -50.000000
946            0.000000     -15.358984     -50.000000
947          -21.915527     -16.453266     -38.796122
948          -16.703611     -20.798403     -42.969704
949          -11.982845     -23.258384     -44.790288
950          -11.470176     -23.163298     -37.838969
951          -16.515138     -23.256935     -38.350693
952          -16.920405     -18.201442     -38.355699
953          -14.622553     -15.264062     -44.185225
954          -18.872753     -12.480329     -41.330455
955          -12.499993     -11.028861     -50.000000
956          -10.000000      -6.698730     -50.000000
957          -20.411529      -5.379031     -43.655248
958          -16.839140      -8.918640     -44.718091
959           -6.975788     -21.283743     -43.152653
960           -8.725559     -16.030887     -44.489493
961           -2.260637     -16.940556     -45.254178
962           -5.000000     -15.358984     -50.000000
963           -7.499999     -11.028858     -50.000000
964           -2.500000     -11.028857     -50.000000
965          -43.912552     -32.800582     -13.686974
966          -40.112025     -29.191998     -17.779260
967          -40.353696     -38.412761     -13.912094
968          -36.640871     -34.529329     -17.905874
969          -42.244569     -42.268366      -7.057891
970          -38.611246     -44.412696      -2.098989
971          -37.610854     -40.579715      -9.301927
972          -34.623800     -43.801534      -6.130817
973          -43.566426     -36.118322      -1.876184
974          -42.015610     -32.718158      -7.314572
975          -40.833062     -37.491357      -5.958405
976          -45.040726     -28.216037      -8.342966
977          -40.378494     -29.434384     -11.313460
978          -28.198249     -44.472821     -14.831707
979          -31.282900     -35.064548     -21.440282
980          -26.040802     -38.341537     -20.348523
981          -28.173770     -38.830269     -15.793136
982          -30.171971     -41.820757     -10.020780
983          -24.292309     -44.078785      -9.832434
984          -34.309170     -29.694698     -16.933989
985          -33.438249     -37.938218     -13.278061
986          -29.090904     -33.993121     -14.652602
987          -17.217714     -43.627842     -18.219032
988          -23.478408     -41.071522     -15.309525
989          -20.827587     -40.150367     -11.031751
990          -14.188811     -39.645852     -27.328081
991          -12.430800     -42.489752     -22.535909
992          -18.096560     -36.931518     -21.303812
993          -30.416397      -6.011191     -35.248248
994          -33.472374      -5.769848     -30.608913
995          -43.176199      -6.677217     -19.517445
996            2.500000     -50.000000     -19.689111
997          -20.399475     -45.024548     -13.397843
998          -20.000000     -50.000000      -6.698730
999          -17.500000     -50.000000     -11.028857
1000          -7.500000     -50.000000     -19.689111
1001          -0.000000     -50.000000     -15.358984
1002          -5.000000     -50.000000     -15.358984
1003         -10.000000     -50.000000     -15.358984
1004         -22.500000     -50.000000      -2.368603
1005         -15.000000     -50.000000      -6.698730
1006         -17.500000     -50.000000      -2.368603
1007         -45.098379     -32.085093       2.712766
1008         -50.000000     -27.498510      -2.369609
1009         -50.000000     -29.995419       1.958454
1010         -50.000000     -24.995641       1.958557
1011         -44.773215     -30.787145      -2.499836
1012         -50.000000     -20.000000       1.961524
1013         -37.302008     -14.992365     -24.851841
1014         -39.255214     -10.363139     -18.643052
1015         -45.347087     -22.917675      -0.409180
1016         -50.000000     -19.999935      -6.698774
1017         -50.000000     -17.499972      -2.368623
1018         -50.000000     -12.499983      -2.368616
1019         -50.000000      -9.999996      -6.698732
1020         -50.000000     -14.999987      -6.698739
1021         -44.327633     -13.240391     -13.488143
1022         -45.564358     -15.303273      -9.063753
1023         -42.962978     -25.770658      -3.850627
1024         -43.284837     -24.999893     -12.472287
1025         -44.606589     -20.246115      -9.169488
1026         -40.246662     -23.376595     -16.955431
1027         -50.000000     -25.004986      10.623114
1028         -50.000000     -22.496976       6.289298
1029         -50.000000     -27.476871       6.276198
1030         -35.522277     -44.104142      12.482910
1031         -39.691790     -39.464503       8.252162
1032         -27.592237     -43.184607      -3.715481
1033         -37.885381     -44.023774       5.922072
1034         -33.347009     -43.526819       0.518338
1035         -40.969517     -40.959318       1.779365
1036         -37.150750     -36.272815       0.774875
1037         -42.410455     -35.284213       6.104273
1038         -44.560825     -29.814160       7.650115
1039         -31.284186     -28.048347     -21.164124
1040         -34.939728     -24.507788     -15.367651
1041         -36.262238     -20.451153     -21.393016
1042         -38.764859     -17.700583     -17.831960
1043         -40.599333     -18.208087     -13.047922
1044         -25.000000     -50.000000      10.621778
1045         -27.499378     -45.286072       1.240688
1046         -24.999813     -50.000000       1.961416
1047         -20.000000     -50.000000       1.961524
1048         -22.500000     -50.000000       6.291651
1049          -4.216194     -31.140004     -36.930260
1050          -5.926178     -26.065542     -38.079536
1051         -10.182128     -35.786418     -30.615806
1052         -32.043082     -17.250632     -23.635996
1053         -12.851812     -34.107244     -26.032115
1054         -10.989519     -30.770875     -29.842991
1055         -24.809062     -32.643432     -22.677599
1056         -19.982999     -33.900443     -28.234053
1057         -24.528262     -30.549144     -28.807682
1058         -29.570538     -20.363306     -28.039362
1059         -24.686015     -23.792573     -31.324758
1060         -20.669249     -21.277049     -36.218632
1061         -15.994413     -29.770072     -29.247817
1062         -19.420923     -24.599877     -30.498638
1063         -26.506267     -28.652022     -16.985787
1064         -26.653643     -26.485055     -25.463193
1065         -26.292321     -16.568615     -32.665364
1066         -30.599925     -22.162537     -21.015682
1067         -31.573968     -12.177809     -26.304698
1068         -27.933074      -9.958141     -32.270602
1069         -24.908721     -12.286833     -36.527384
1070         -14.840438     -25.601533     -33.157821
1071          -9.068135     -27.290927     -33.099223
1072         -20.114468     -13.945786     -33.890585
1073          -0.773600     -41.768352     -29.929945
1074          -5.744760     -32.686720     -31.903710
1075          -5.585254     -38.895802     -30.218899
1076          -1.893530     -36.035731     -32.319314
1077           7.500000     -42.411045     -32.540656
1078           4.808013     -44.231771     -27.100272
1079           3.198180     -38.687356     -32.595838
1080          -0.363619     -24.792816     -37.898268
1081           7.513070     -30.108268     -44.251291
1082           0.399221     -30.120680     -34.163679
1083           3.818420     -28.086635     -39.961287
1084         -11.554991     -44.660547     -17.174518
1085         -12.500000     -50.000000     -11.028857
1086          10.558235     -44.409658     -25.808559
1087          12.500000     -50.000000     -19.689111
1088          -5.000000      -6.698730     -50.000000
1089         -12.500000       6.291651     -50.000000
1090         -17.500000       6.291651     -50.000000
1091         -25.760425       5.173616     -44.358188
1092         -22.500000       6.291651     -50.000000
1093         -25.000000      10.621778     -50.000000
1094         -20.000000      10.621778     -50.000000
1095         -22.500000      14.951905     -50.000000
1096         -31.306293      11.330875     -42.919063
1097         -31.630684      17.967045     -44.611951
1098         -27.500000      23.612159     -50.000000
1099         -32.978092      23.279910     -42.765710
1100         -22.500000      23.612159     -50.000000
1101         -25.000000      19.282032     -50.000000
1102         -25.042239      16.419668     -45.368716
1103         -50.000000      32.436945     -28.295325
1104         -44.382852      44.378174     -34.804506
1105         -45.556738      50.000000     -32.554947
1106         -50.000000      45.557285     -32.546010
1107         -43.597567      37.270884     -35.112403
1108         -50.000000      35.032636     -32.622281
1109         -50.000000      40.150404     -32.577471
1110         -46.687329      50.000000     -27.720877
1111         -50.000000      46.704150     -27.696982
1112         -50.000000      50.000000     -25.000000
1113         -50.000000      42.664190     -27.874186
1114         -50.000000      37.653481     -28.213781
1115         -27.339346      21.828673     -44.261368
1116         -37.943472      24.984261     -37.746754
1117         -27.451387      45.079135     -50.000000
1118         -25.000000      50.000000     -50.000000
1119         -20.000000      50.000000     -50.000000
1120         -15.000000      50.000000     -50.000000
1121         -27.500000      50.000000     -45.669873
1122         -27.500000      40.932667     -50.000000
1123         -35.955224      29.046666     -43.918720
1124         -31.839164      32.507697     -50.000000
1125         -36.011381      32.805473     -50.000000
1126         -33.608294      37.409716     -50.000000
1127         -29.450631      37.004983     -50.000000
1128         -36.617011      44.105365     -44.104969
1129         -32.700218      45.808986     -50.000000
1130         -31.083468      41.645764     -50.000000
1131         -32.500000      50.000000     -45.669873
1132         -30.000000      50.000000     -41.339746
1133         -35.111525      41.406770     -50.000000
1134         -36.142334      37.640972     -43.676702
1135         -36.578307      32.757632     -40.084430
1136         -27.468195      32.254051     -50.000000
1137         -25.000000      27.942286     -50.000000
1138         -20.004380      27.938506     -50.000000
1139         -22.494699      32.269353     -50.000000
1140         -24.993816      36.598970     -50.000000
1141         -27.619301      44.635249     -44.228483
1142         -23.258186      40.967996     -50.000000
1143         -28.797791      29.234717     -44.538988
1144         -29.256631      -0.675198     -35.317111
1145         -33.985209       0.218333     -31.896748
1146         -36.427679      17.029274     -41.431685
1147         -40.301028       9.278075     -38.869796
1148         -38.588977       3.694961     -29.739237
1149         -37.897381       5.478657     -35.893227
1150         -44.441825      15.820685     -33.139793
1151         -39.450909      14.273239     -35.255242
1152         -28.023421       6.285953     -38.904041
1153         -34.106863       9.474687     -37.545959
1154         -32.919186       3.941359     -37.281517
1155         -24.732005      -6.707375     -37.763556
1156         -26.902177      -2.373438     -39.619327
1157         -18.518070      -7.912007     -36.873991
1158         -45.366719       2.333378     -17.442010
1159         -37.726045      -8.291435     -23.385368
1160         -31.046576      -6.674181     -25.684436
1161         -38.757238      -2.900048     -23.837950
1162         -41.675767       0.000000     -20.176373
1163         -40.512048       1.932851     -24.820937
1164         -34.336959      45.332385     -38.837922
1165         -32.500000      50.000000     -37.009619
1166         -42.598628      50.000000     -27.922080
1167         -35.000000      50.000000     -32.679492
1168         -37.536629      50.000000     -28.267831
1169         -37.291220      37.290528     -37.290528
1170         -37.820116      45.319002     -30.760826
1171         -41.350319      41.371975     -30.353667
1172         -38.339197      43.599012     -35.758758
1173         -17.500000      23.612159     -50.000000
1174         -20.000000      19.282032     -50.000000
1175         -17.500000      14.951905     -50.000000
1176         -18.738779      -0.431468     -45.094742
1177         -23.155602       0.280224     -42.039617
1178         -19.753319      -2.191920     -37.854074
1179         -18.245718       4.576856     -45.322229
1180         -25.419287      11.401833     -40.884965
1181         -23.807417       1.818467     -36.214904
1182         -22.883772       6.873251     -37.625841
1183         -12.780414      -5.065735     -45.597289
1184         -12.500000      -2.368603     -50.000000
1185         -10.000000       1.961524     -50.000000
1186          -7.500000      -2.368603     -50.000000
1187          -2.500000      -2.368603     -50.000000
1188         -14.535538       2.160411     -42.866838
1189         -10.332021       4.656583     -45.274967
1190         -15.000000      10.621778     -50.000000
1191          -7.500000       6.291651     -50.000000
1192         -10.000000      10.621778     -50.000000
1193         -12.500000      14.951905     -50.000000
1194         -50.000000      35.022956     -23.939761
1195         -50.000000      29.978526     -24.006840
1196         -44.501264      15.157367     -27.541986
1197         -50.000000      25.000000     -24.019238
1198         -50.000000      20.000000     -24.019238
1199         -50.000000      12.500000     -19.689111
1200         -50.000000      17.500000     -19.689111
1201         -50.000000      -5.000000      -6.698730
1202         -50.000000      -7.499998      -2.368604
1203         -50.000000      -2.500000      -2.368603
1204         -44.215039      -3.768872     -13.183025
1205         -39.857342      -1.935144     -15.585757
1206         -45.583700      -0.245094      -9.666021
1207         -50.000000       0.000000      -6.698730
1208         -50.000000      50.000000     -20.000000
1209         -41.267707     -31.762712      12.371737
1210         -38.494821     -43.398544      19.431803
1211         -33.398505     -44.873432      17.615571
1212         -43.224296     -38.277555      19.414251
1213         -25.000000     -50.000000      50.000000
1214          -6.253280     -43.399858     -20.036541
1215          -2.451520     -45.407439     -16.776576
1216          -6.315797     -37.784455     -24.767453
1217         -16.171104     -42.060203     -11.950672
1218         -19.271861     -43.919879      -6.308169
1219          50.000000     -50.000000     -25.000000
1220          35.000000     -50.000000     -32.679492
1221          32.503195     -50.000000     -28.337456
1222          43.516502     -35.530410     -43.412169
1223          50.000000     -34.987317     -41.340899
1224          50.000000     -32.500164     -37.002907
1225          45.200897     -38.724920     -39.170610
1226          50.000000     -37.493733     -36.976223
1227          43.711966     -43.711966     -36.017737
1228          38.222801     -44.882134     -33.282947
1229          50.000000     -40.150404     -32.577471
1230          45.238200     -45.214841     -29.904878
1231          50.000000     -46.704150     -27.696982
1232          50.000000     -42.664190     -27.874186
1233          50.000000     -50.000000     -20.000000
1234          45.281278     -50.000000     -23.127360
1235          50.000000     -50.000000     -15.000000
1236          24.624459     -44.684622     -29.234070
1237          27.500000     -50.000000     -28.349365
1238          29.997504     -50.000000     -24.020679
1239          42.598628     -50.000000     -27.922080
1240          37.536629     -50.000000     -28.267831
1241          40.009865     -50.000000     -23.969437
1242           8.224305     -34.271852     -38.434642
1243          14.720479     -37.028469     -38.612538
1244          10.649274     -37.660354     -35.459963
1245          19.669316     -38.542050     -37.640791
1246          15.064697     -38.946502     -33.210299
1247          24.999583     -50.000000     -24.019479
1248          20.000000     -50.000000     -24.019238
1249          27.499993     -50.000000     -19.689116
1250          22.499920     -50.000000     -19.689158
1251           6.209999     -33.868854     -32.888304
1252          10.614226     -37.475765     -30.343731
1253          14.960031     -40.806663     -27.360282
1254           0.822709     -39.364164     -25.129144
1255           7.500000     -50.000000     -19.689111
1256           5.000000     -50.000000     -15.358984
1257           0.214322     -41.581623     -20.354397
1258           7.021957     -43.149842     -21.261821
1259          10.739570     -39.348156     -24.743838
1260          17.499998     -50.000000     -19.689112
1261          15.807887     -43.490221     -21.092205
1262          38.415531     -37.882367     -44.432823
1263          24.891157     -37.929475     -37.929475
1264          29.960276     -39.266818     -37.218934
1265          33.714526     -34.907655     -43.150254
1266          30.108934     -31.035787     -45.114511
1267          25.777564     -32.529587     -42.750315
1268          29.445039     -35.144154     -40.447555
1269          30.181423     -44.829515     -28.103360
1270          37.309716     -37.308966     -37.308966
1271          32.393690     -42.494564     -33.805801
1272          30.421540     -38.256688     -31.965523
1273          -0.163006     -20.416756     -41.559498
1274           3.290700     -18.911429     -45.011780
1275           5.978562     -23.532815     -37.959932
1276          17.526724     -27.163443     -44.028099
1277          15.000000     -24.019238     -50.000000
1278          17.499988     -19.689118     -50.000000
1279          12.392873     -23.983781     -44.440365
1280           6.770395     -22.154625     -43.144766
1281           7.500000     -19.689111     -50.000000
1282          12.500000     -19.689111     -50.000000
1283          10.000000     -15.358984     -50.000000
1284          15.000000     -15.358984     -50.000000
1285          20.000000     -15.358984     -50.000000
1286          22.499931     -19.689151     -50.000000
1287          24.999585     -24.019478     -50.000000
1288          29.997507     -24.020677     -50.000000
1289          32.500000     -19.689111     -50.000000
1290          27.499504     -19.689397     -50.000000
1291          12.500000     -11.028857     -50.000000
1292          10.000000      -6.698730     -50.000000
1293          -0.000000      -6.698730     -50.000000
1294           2.500000     -11.028857     -50.000000
1295           5.000000      -6.698730     -50.000000
1296           7.500000     -11.028857     -50.000000
1297           7.500000     -14.506040     -45.214228
1298          50.000000     -15.000000     -50.000000
1299          50.000000     -10.000000     -50.000000
1300          34.985042     -24.027874     -50.000000
1301          30.765487     -25.927196     -44.884574
1302          35.006043     -29.449466     -44.825473
1303          44.784351     -29.895561     -44.922752
1304          39.332392     -26.550426     -45.420817
1305          39.930326     -24.060051     -50.000000
1306          37.410254     -19.740926     -50.000000
1307          40.125199     -29.924974     -41.488891
1308          50.000000     -24.999896     -41.339686
1309          44.799244     -29.864909     -38.043140
1310          50.000000     -27.498310     -37.006395
1311          50.000000     -29.993114     -32.662027
1312          12.575351     -29.209867     -41.135562
1313          20.429473     -33.477390     -35.887950
1314          16.842608     -30.467515     -38.308446
1315          20.319791     -38.854957     -28.908545
1316          21.629898     -42.756370     -24.666388
1317          27.475321     -39.753586     -28.182049
1318          21.350944     -23.021463     -45.032844
1319          25.330168     -26.287286     -44.036142
1320          25.692515     -31.086318     -37.014035
1321          21.323027     -27.882749     -39.322634
1322          25.884231     -36.161731     -32.474999
1323          45.184615     -23.393055     -50.000000
1324          50.000000     -22.500000     -45.669873
1325          45.669873     -17.500000     -50.000000
1326          41.830842     -19.990578     -50.000000
1327          50.000000     -17.500000     -45.669873
1328         -45.426767      29.972738     -29.660570
1329         -43.276150      24.615669     -33.556883
1330         -45.562074      20.038286     -28.445154
1331         -44.652638      24.991105     -27.807268
1332         -41.601226      31.189527     -33.229228
1333         -32.380400      25.797190     -37.130863
1334         -41.822926      10.766903     -30.692511
1335         -43.453020       6.398900     -19.962686
1336         -35.968357      25.908242     -31.366830
1337         -40.911758      19.157346     -30.278974
1338         -36.245498      19.886599     -34.452318
1339         -45.412254      17.053768     -22.822817
1340         -42.490485      12.445310     -22.544287
1341         -39.495219      16.396836     -25.810400
1342         -37.786037       6.317601     -24.750456
1343         -34.462174      -0.238617     -26.029856
1344         -45.666608     -27.507234      50.000000
1345         -50.000000     -27.527521      46.152914
1346         -50.000000     -25.000000      50.000000
1347         -50.000000     -20.000000      10.621778
1348         -50.000000     -14.999916       1.961459
1349         -50.000000     -17.499496       6.291259
1350         -50.000000     -17.500000      14.951905
1351         -50.000000     -25.000000      19.282032
1352         -43.036060     -37.172510      44.515272
1353         -43.881543     -38.832606      39.286533
1354         -50.000000     -32.500000      45.669873
1355         -41.353029     -35.092203      50.000000
1356         -50.000000     -32.493211      40.649583
1357         -50.000000     -34.975071      36.564630
1358         -50.000000     -29.997582      36.602265
1359         -50.000000     -35.000000      27.942286
1360         -50.000000     -32.500000      23.612159
1361         -50.000000     -30.000000      27.942286
1362         -50.000000     -27.475087      23.631460
1363         -44.316742     -35.818690      25.411274
1364         -22.500000     -50.000000      14.951905
1365         -27.500000     -50.000000      23.612159
1366         -29.761804     -50.000000      28.079809
1367         -20.000000     -50.000000      19.282032
1368         -22.500000     -50.000000      23.612159
1369         -17.499821     -50.000000      23.611858
1370         -41.525028     -41.438440      25.390376
1371         -41.711961     -41.336494      33.971301
1372         -44.564877     -37.715986      30.718498
1373         -37.500985     -44.112850      29.478353
1374         -33.143274     -45.188813      26.614027
1375         -35.888001     -43.846028      35.592601
1376         -31.861695     -50.000000      32.334340
1377         -29.674433     -50.000000      36.414574
1378         -33.661821     -50.000000      35.725458
1379         -35.299349     -44.818694      44.775655
1380         -32.477340     -50.000000      45.393282
1381         -32.546010     -45.557285      50.000000
1382         -32.698015     -40.259731      50.000000
1383         -19.996338     -50.000000      27.940850
1384         -25.000000     -50.000000      27.942286
1385         -27.406040     -50.000000      32.264006
1386         -27.306672     -50.000000      45.730594
1387         -27.737665     -46.743199      50.000000
1388         -28.066516     -50.000000      40.876129
1389         -24.927469     -50.000000      36.569578
1390         -35.870846     -41.372541      24.171929
1391         -29.303944     -44.817565      30.231918
1392         -39.165006     -37.099978      40.522861
1393         -32.192103     -44.923600      39.072657
1394         -27.961000     -42.802981      50.000000
1395         -28.143614     -37.593976      50.000000
1396         -24.308192     -40.940331      50.000000
1397         -44.872405      11.333675     -17.475738
1398         -50.000000      10.000000     -15.358984
1399         -50.000000      15.000000     -15.358984
1400         -50.000000      17.500000     -11.028857
1401         -50.000000       7.500000     -11.028857
1402         -50.000000       5.000000      -6.698730
1403         -50.000000      12.500000     -11.028857
1404         -50.000000      10.000000      -6.698730
1405         -44.794966      -8.573113     -10.985580
1406         -40.185355      -8.593541     -13.630743
1407         -50.000000      -7.499974       6.291631
1408         -50.000000      -9.999985       1.961512
1409         -50.000000      -5.000000       1.961524
1410         -50.000000      -2.499999       6.291650
1411         -42.691702       2.344628     -13.038752
1412         -45.134162       7.285274     -13.688891
1413         -38.260637       9.638833     -20.358388
1414         -50.000000     -27.510424      41.110032
1415         -44.384137     -28.268902      44.195247
1416         -35.642458     -35.301144      43.859339
1417         -33.084322     -35.701187      50.000000
1418         -37.143069     -32.994987      50.000000
1419         -41.285996     -30.058230      50.000000
1420         -33.737261     -31.458548      50.000000
1421         -41.373904     -24.985177      50.000000
1422         -24.736154     -44.630507      13.721025
1423         -26.095185     -44.097123       7.170999
1424         -32.095295     -42.848312       6.998171
1425         -27.016943     -45.217991      18.424610
1426         -30.232391     -42.542437      21.614147
1427         -44.961147     -23.312572      13.995075
1428         -50.000000     -20.000000      19.282032
1429         -50.000000     -15.000000      19.282032
1430         -39.663543     -35.091815      16.649242
1431         -30.329946     -40.911579      14.040364
1432         -35.533400     -37.166678      13.630958
1433         -34.872906     -37.733630      37.702828
1434         -50.000000     -25.000000      27.942286
1435         -50.000000     -22.500000      23.612159
1436         -43.294326     -34.884207      35.429618
1437         -45.021840     -31.073710      32.376263
1438         -50.000000     -27.500000      32.272413
1439         -50.000000     -25.000000      36.602540
1440         -43.883876     -27.766893      16.496428
1441         -42.264584     -31.615613      21.228155
1442         -44.502931     -25.874619      22.083229
1443         -50.000000     -14.999900      10.621700
1444         -50.000000     -12.499902       6.291575
1445         -50.000000     -12.499978      14.951888
1446           2.240766     -14.146619     -43.493044
1447          -4.984983     -19.402437     -37.090523
1448         -14.752735     -18.522004     -33.530899
1449          -9.151666     -20.473629     -33.523987
1450         -15.114701     -13.430128     -36.922437
1451         -11.500731     -17.167805     -39.647265
1452         -11.229555     -10.707135     -42.887126
1453          -7.235761     -14.918159     -37.992658
1454          -7.984536      -6.893961     -44.969459
1455         -14.629365      -4.679874     -40.783816
1456          -4.503185     -13.188447     -41.933436
1457          -2.661317      -7.535179     -44.157842
1458         -14.345992      -0.212727     -38.376493
1459         -35.958315     -32.647392     -11.860671
1460         -35.828818     -37.786924      -5.014361
1461         -32.995225     -35.279614      -8.539223
1462         -29.158622     -37.094876      -5.585277
1463         -32.088869     -38.333873      -1.652256
1464         -40.256305     -30.991619       0.634243
1465         -37.379233     -30.573846      -4.449889
1466         -37.226333     -26.018247      -8.511976
1467         -26.148076     -37.766864     -11.286953
1468         -23.625157     -33.849424     -16.980428
1469         -22.920059     -38.885955      -6.537583
1470         -31.301101     -28.621725     -12.511852
1471         -28.276440     -33.200560      -9.391038
1472         -23.077765     -26.673533     -20.878757
1473         -24.434648     -26.644314     -12.301867
1474         -17.256040     -38.271321     -15.930622
1475         -20.238905     -35.227901     -12.295675
1476         -17.043544     -37.769485      -8.497938
1477         -17.116789     -30.578372     -21.443919
1478         -20.205696     -28.932792     -16.050149
1479         -10.617096     -36.970976     -20.384101
1480          -9.055431     -39.796439     -15.096884
1481         -14.128832     -33.659591     -16.500915
1482         -26.899609      -4.301252     -31.436301
1483         -27.616909      -0.005130     -27.590092
1484         -36.473982      -5.374766     -17.787362
1485         -32.498210      -9.839132     -20.263040
1486         -24.246000     -39.298005      -1.587106
1487           2.597299     -44.256404     -15.261427
1488           7.500000     -50.000000     -11.028857
1489           2.500000     -50.000000     -11.028857
1490         -14.457454     -44.982413      -7.992373
1491          -6.864153     -44.871989     -13.718292
1492          -2.500000     -50.000000     -11.028857
1493          -7.500000     -50.000000     -11.028857
1494         -10.000000     -50.000000      -6.698730
1495         -12.500000     -50.000000      -2.368603
1496          -5.000000     -50.000000      -6.698730
1497          -0.000000     -50.000000      -6.698730
1498         -20.972682     -42.807263       0.219402
1499         -16.194636     -45.095747      -1.514780
1500         -15.000000     -50.000000       1.961524
1501         -17.500000     -50.000000       6.291651
1502         -10.000000     -50.000000       1.961524
1503         -43.393344     -25.637458       3.392493
1504         -45.160212     -19.855484       6.874285
1505         -39.559055     -25.540150      -0.017044
1506         -44.413051      -6.791989      -4.244222
1507         -43.610805     -18.709675       1.814581
1508         -35.659801     -13.799125     -16.548561
1509         -35.509270     -10.279454     -12.982370
1510         -33.583086     -20.582653     -10.074806
1511         -41.559951     -18.527825      -4.371635
1512         -44.192827     -13.856083      -1.671425
1513         -42.663321     -11.633428      -7.199238
1514         -38.337748     -14.647185      -9.268813
1515         -37.302504     -22.494312      -3.853255
1516         -39.298394     -21.041331      -8.647713
1517         -42.106587     -23.354608       9.657384
1518         -35.736723     -32.014225      10.899375
1519         -39.094208     -27.174854      11.402102
1520         -35.312106     -36.414352       7.254998
1521         -27.080080     -40.100461       2.627059
1522         -32.482719     -38.870617       3.362413
1523         -31.449885     -34.054576       1.142077
1524         -35.752856     -32.363490       3.966080
1525         -36.857891     -28.128721       6.841207
1526         -37.509571     -23.226688       7.662383
1527         -27.780548     -22.899961     -14.548281
1528         -32.266318     -18.986796     -16.296486
1529         -20.000000     -50.000000      10.621778
1530         -15.000000     -50.000000      10.621778
1531         -17.500000     -50.000000      14.951905
1532         -12.500000     -50.000000      14.951905
1533         -19.360860     -44.168431       5.445841
1534          -3.491076     -28.031953     -31.429964
1535           0.043253     -19.338578     -36.630632
1536          -4.361763     -22.912350     -31.474105
1537          -0.000000     -27.608514     -27.608514
1538          -7.943515     -27.587970     -27.198039
1539          -6.287927     -31.915352     -23.312622
1540         -10.920215     -29.025579     -20.713622
1541         -28.851934     -14.894170     -19.471956
1542         -27.007333     -16.665934     -25.217691
1543         -13.835792     -25.876984     -25.482086
1544         -20.150111     -26.718017     -25.595866
1545         -24.617901     -21.157151     -26.910901
1546         -20.049783     -19.572606     -28.658395
1547         -15.719408     -22.088354     -28.200390
1548         -24.764172     -21.461367     -21.780766
1549         -27.037117      -9.898894     -20.866606
1550         -23.825422     -12.925887     -27.240042
1551         -21.894209     -17.020930     -23.827602
1552         -23.949748     -17.376716     -17.844233
1553         -24.967358     -12.171349     -16.512528
1554         -25.564571      -6.348525     -24.793168
1555         -20.048136      -8.322714     -30.336428
1556         -10.814701     -20.977233     -28.212717
1557         -15.820039     -14.108515     -30.722822
1558         -12.711157      -5.595587     -35.976865
1559         -13.947467      -9.518330     -32.704487
1560          -0.363959     -34.820864     -27.585913
1561           3.297695     -31.743731     -29.305568
1562           5.886757     -38.081138     -26.020621
1563           3.774643     -27.110685     -31.340530
1564           2.760032     -22.454334     -33.730648
1565           8.773003     -28.907977     -36.003701
1566          -9.622472     -43.313236      -8.982747
1567         -11.058274     -35.596075     -12.780398
1568          17.500000     -50.000000     -11.028857
1569          13.226303     -45.385550     -16.988743
1570          10.000000     -50.000000     -15.358984
1571          14.999998     -50.000000     -15.358985
1572          -5.000000       1.961524     -50.000000
1573          -5.000000      10.621778     -50.000000
1574          -7.500000      14.951905     -50.000000
1575          -0.000000      -3.007709     -45.575539
1576          -0.000000       1.961524     -50.000000
1577           2.500000      -2.368603     -50.000000
1578           7.500000      -2.368603     -50.000000
1579           5.000000       1.961524     -50.000000
1580           2.500000       6.291651     -50.000000
1581         -10.000000      50.000000     -50.000000
1582         -14.861468       8.170439     -44.316657
1583         -20.741725       7.841156     -42.408047
1584         -20.255300      14.603156     -43.516906
1585         -15.000000      19.282032     -50.000000
1586         -31.897987      19.981946     -38.196021
1587         -29.948990      13.110960     -37.565554
1588         -27.570488      17.073149     -40.591204
1589         -23.687920      26.655414     -44.317024
1590         -27.376637      26.667327     -39.619468
1591         -17.150742      23.962928     -44.571889
1592         -21.545619      21.306186     -42.745366
1593         -22.840140      16.511294     -38.168636
1594          -5.000000      50.000000     -50.000000
1595          -2.719973      45.535500     -50.000000
1596           0.000000      50.000000     -50.000000
1597         -40.323545      35.987362     -30.853087
1598         -43.011527      33.879460     -26.536928
1599         -44.547524      44.577813     -25.881714
1600         -44.878129      38.859897     -27.196460
1601         -45.281278      50.000000     -23.127360
1602         -50.000000      45.299275     -23.064713
1603         -50.000000      40.107840     -23.749310
1604         -44.646265      37.309088     -22.071504
1605         -50.000000      37.500000     -19.689111
1606         -50.000000      32.492807     -19.684958
1607         -25.806024      21.503068     -36.812839
1608         -34.299387      30.890119     -35.592192
1609         -27.500000      50.000000     -37.009619
1610         -30.000000      50.000000     -32.679492
1611         -15.005993      27.938386     -50.000000
1612         -20.194780      36.487874     -50.000000
1613         -17.531580      32.252792     -50.000000
1614         -15.000000      36.602540     -50.000000
1615         -12.506262      32.241056     -50.000000
1616          -7.523070      45.670770     -50.000000
1617         -12.473813      45.670674     -50.000000
1618         -14.918472      41.584740     -50.000000
1619         -17.280027      45.535500     -50.000000
1620         -22.103543      45.450033     -50.000000
1621         -22.500000      50.000000     -45.669873
1622         -12.500000      50.000000     -45.669873
1623         -17.500000      50.000000     -45.669873
